T(K)        G2/(RT)
5.22060e+03 1.38818575e+00
5.24422e+03 1.36653439e+00
5.26784e+03 1.34507717e+00
5.29146e+03 1.32381149e+00
5.31508e+03 1.30273481e+00
5.33869e+03 1.28184461e+00
5.36231e+03 1.26113844e+00
5.38593e+03 1.24061386e+00
5.40955e+03 1.22026850e+00
5.43317e+03 1.20010002e+00
5.45678e+03 1.18010614e+00
5.48040e+03 1.16028458e+00
5.50402e+03 1.14063313e+00
5.52764e+03 1.12114961e+00
5.55126e+03 1.10183188e+00
5.57487e+03 1.08267784e+00
5.59849e+03 1.06368539e+00
5.62211e+03 1.04485253e+00
5.64573e+03 1.02617723e+00
5.66935e+03 1.00765753e+00
5.69296e+03 9.89291488e-01
5.71658e+03 9.71077210e-01
5.74020e+03 9.53012818e-01
5.76382e+03 9.35096468e-01
5.78744e+03 9.17326349e-01
5.81106e+03 8.99700678e-01
5.83467e+03 8.82217700e-01
5.85829e+03 8.64875689e-01
5.88191e+03 8.47672948e-01
5.90553e+03 8.30607806e-01
5.92915e+03 8.13678617e-01
5.95276e+03 7.96883765e-01
5.97638e+03 7.80221656e-01
6.00000e+03 7.63690723e-01
