T(K)        G19/(RT)
5.52764e+03 2.32721154e+01
5.55126e+03 2.32536351e+01
5.57487e+03 2.32352476e+01
5.59849e+03 2.32169510e+01
5.62211e+03 2.31987437e+01
5.64573e+03 2.31806241e+01
5.66935e+03 2.31625906e+01
5.69296e+03 2.31446415e+01
5.71658e+03 2.31267753e+01
5.74020e+03 2.31089903e+01
5.76382e+03 2.30912851e+01
5.78744e+03 2.30736581e+01
5.81106e+03 2.30561078e+01
5.83467e+03 2.30386327e+01
5.85829e+03 2.30212313e+01
5.88191e+03 2.30039022e+01
5.90553e+03 2.29866438e+01
5.92915e+03 2.29694549e+01
5.95276e+03 2.29523339e+01
5.97638e+03 2.29352794e+01
6.00000e+03 -2.41322586e+01
